OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,DECADES
2547,1878,CA,CCO,LAC, ,00000000,,,14,,59468.88281,,1,00000000,353482234.8,106603.3489,,,,
2551,1895,CA,CCO,LAC, ,00000000,,,14,,628.1136475,,1,00000000,3727268.53,7182.12028,,,,
2552,1896,CA,CCO,LAC, ,00000000,,,14,,7531.716797,,1,00000000,44732431.69,36532.90743,,,,
2553,1898,CA,CCO,LAC, ,00000000,,,14,,1660.103027,,1,00000000,9856938.101,13596.20232,,,,
2554,1898,CA,CCO,LAC, ,00000000,,,14,,428.4387207,,1,00000000,2549187.972,6055.519257,,,,
2555,1898,CA,CCO,VNC,LOS PADRES,00000000,1898/09/01 00:00:00+00,,14,,20539.94922,,1,00000000,122526841,56066.32216,,,,
4674,1898,CA,CCO,VNC,MATILIJA,00000000,1898/04/01 00:00:00+00,,14,,2641.123047,,1,00000000,15770124.03,27417.39091,,,,
4675,1898,CA,CCO,VNC,COZY DELL,00000000,1898/09/01 00:00:00+00,,14,,2974.585205,,1,00000000,17759223.37,18817.25735,,,,
2988,1900,CA,CDF,RRU, ,00000000,,,14,,978.7540894,,1,00000000,5765730.606,17421.24473,,,,
2989,1900,CA,CCO,LAC,BIG FIRE,00000000,,,14,,2521.063721,,1,00000000,14954868.78,21360.44815,,,,
2990,1900,CA,CCO,LAC,BIG FIRE,00000000,,,14,,16960.49414,,1,00000000,100671985.6,73828.49125,,,,
2991,1900,CA,CDF,RRU,BEDFORD-ISLAND,00000000,,,14,,76.10221863,,1,00000000,447184.2528,4507.19949,,,,
2992,1900,CA,CDF,SHU,RI/ESCAPE,00000000,,,14,,442.6461487,,1,00000000,3108535.817,10261.79539,,,,
4676,1900,CA,USF,BDF, ,00000000,,,14,,1300.429199,,1,00000000,7668620.902,13605.33577,,,,
4677,1900,CA,CDF,RRU, ,00000000,,,14,,755.652771,,1,00000000,4411209.742,9939.105525,,,,
4770,1900,CA,USF,PNF, ,00000000,,,14,,419.398468,,1,00000001,2902276.125,7177.273791,,,,
4771,1900,CA,USF,MDF, ,00000000,,,14,,77.06743622,,1,00000000,558756.62,3153.949816,,,,
4773,1900,CA,CDF,FKU,DEER,00000000,,,14,,168.7551422,,1,00000000,1068134.862,4418.373389,,,,
4867,1900,CA,CDF,FKU,BEAL FUEL BREAK,00000000,,,14,,738.989624,,1,00000000,4703760.083,24159.491,,,,
4868,1900,CA,USF,KNF, ,00000000,,,14,,89.15306091,,1,00000000,648272.4434,3861.804375,,,,
13154,1902,CA,CCO,VNC,FEROUD,00000000,1902/08/01 00:00:00+00,,14,,731.4815674,,1,00000000,4360469.994,7945.451412,,,,
4869,1903,CA,CCO,LAC, ,00000000,,,14,,3269.082764,,1,00000000,19455564.12,19015.7664,,,,
4870,1903,CA,CCO,VNC,SAN ANTONIO,00000000,1903/10/01 00:00:00+00,,14,,380.2605896,,1,00000000,2267493.79,9900.98945,,,,
4871,1905,CA,CCO,LAC, ,00000000,,,14,,214.2884827,,1,00000000,1271164.278,5219.435295,,,,
4872,1906,CA,USF,BDF, ,00000000,,,14,,1298.273926,,1,00000000,7647673.367,11666.54626,,,,
4873,1906,CA,USF,BDF, ,00000000,,,14,,2352.524902,,1,00000000,13921560.21,15840.58715,,,,
4874,1906,CA,CCO,LAC, ,00000000,,,14,,85.55767059,,1,00000000,509246.4251,2800.588305,,,,
4875,1906,CA,USF,BDF, ,00000000,,,14,,228.5341797,,1,00000000,1356441.329,4572.907842,,,,
2677,1907,CA,USF,BDF, ,00000000,,,14,,22.77033615,,1,00000000,134408.1921,1397.753995,,,,
2678,1907,CA,USF,BDF, ,00000000,,,14,,139.815506,,1,00000000,824890.4939,3812.28144,,,,
2679,1907,CA,USF,BDF, ,00000000,,,14,,15.72640228,,1,00000000,93241.00112,1128.049964,,,,
2680,1907,CA,USF,BDF, ,00000000,,,14,,10.93836784,,1,00000000,64814.07536,983.7784992,,,,
4876,1907,CA,USF,BDF, ,00000000,,,14,,131.1704559,,1,00000000,775881.8474,3257.661753,,,,
4877,1907,CA,USF,BDF, ,00000000,,,14,,422.16745,,1,00000000,2496620.088,7444.494311,,,,
4878,1907,CA,CCO,LAC, ,00000000,,,14,,88.51633453,,1,00000000,526061.597,2819.092483,,,,
4879,1907,CA,CCO,LAC, ,00000000,1907/06/19 00:00:00+00,,14,,239.0929871,,1,00000000,1419633.961,4620.607425,,,,
4880,1907,CA,CCO,LAC, ,00000000,,,14,,88.17687988,,1,00000000,522497.1181,3264.331722,,,,
4881,1907,CA,CCO,LAC, ,00000000,,,14,,170.3106537,,1,00000000,1009555.55,4466.008898,,,,
2681,1908,CA,USF,BDF, ,00000000,,,14,,214.444458,,1,00000000,1266563.228,4368.806127,,,,
2682,1908,CA,USF,BDF, ,00000000,,,14,,161.8448181,,1,00000000,955784.7218,4355.971694,,,,
2683,1908,CA,CCO,LAC, ,00000000,,,14,,15.14994049,,1,00000000,89936.17163,1094.392439,,,,
2684,1908,CA,CCO,VNC,REEVES,00000000,1908/07/01 00:00:00+00,,14,,859.3488159,,1,00000000,5126151.174,11588.67632,,,,
2685,1908,CA,USF,BDF, ,00000000,,,14,,22.3267746,,1,00000000,132681.5445,1469.519564,,,,
2686,1908,CA,USF,BDF, ,00000000,,,14,,3.87689781,,1,00000000,23025.755,610.874785,,,,
2687,1908,CA,USF,BDF, ,00000000,,,14,,38.24689484,,1,00000000,227096.3394,1746.536293,,,,
2688,1908,CA,USF,BDF, ,00000000,,,14,,1360.046509,,1,00000000,8058782.505,12193.95092,,,,
2689,1908,CA,CDF,HUU,LUFFENHOLZ,00000000,1908/09/26 00:00:00+00,,14,,7433.901855,,1,00000000,52867460.78,31849.53666,,,,
3167,1908,CA,USF,TNF, ,00000000,,,14, ,169.7176056,,1,00000003,1150679.152,4279.260902,,,,
3168,1908,CA,USF,TNF, ,00000000,,,14, ,1258.932251,,1,00000001,8515568.923,11993.30134,,,,
3169,1908,CA,USF,TNF, ,00000000,,,14, ,631.2459106,,1,00000002,4267845.948,8217.6189,,,,
3170,1908,CA,USF,TNF, ,00000000,,,14, ,219.4693298,,1,00000005,1475512.959,5549.711323,,,,
16146,1908,CA,USF,STF, ,,,,14,20090305,252.1224976,8,1,00000072,1645700.069,5132.181323,,,,
16147,1908,CA,USF,STF, ,,,,14,20090305,2484.018555,8,1,00000164,16142013.3,23755.65257,,,,
16148,1908,CA,USF,STF, ,,,,14,20090305,4627.248535,8,1,00000003,30130844.84,24212.67413,,,,
1330,1909,CA,USF,TNF, ,00000000,,,14, ,2532.950439,,1,00000002,17324396.99,20460.64092,,,,
1331,1909,CA,USF,TNF, ,00000000,,,14, ,173.4994659,,1,00000001,1185329.769,6338.301888,,,,
1332,1909,CA,USF,TNF, ,00000000,,,14, ,293.7128296,,1,00000004,2003524.22,5398.696201,,,,
1333,1909,CA,USF,TNF, ,00000000,,,14, ,155.7324371,,1,00000003,1062334.83,4432.435131,,,,
2690,1909,CA,USF,BDF, ,00000000,,,14,,415.0194702,,1,00000000,2447957.257,6626.040088,,,,
2691,1909,CA,USF,BDF, ,00000000,,,14,,267.40979,,1,00000000,1576272.327,4629.788546,,,,
2692,1909,CA,CCO,LAC, ,00000000,,,14,,19.0820694,,1,00000000,113099.0152,1453.75006,,,,
2693,1909,CA,CCO,LAC, ,00000000,,,14,,20.45698738,,1,00000000,121220.4704,1253.527691,,,,
2694,1909,CA,CCO,LAC, ,00000000,,,14,,104.3227005,,1,00000000,618367.0867,2964.991857,,,,
3018,1909,CA,USF,TNF, ,00000000,,,14, ,513.7844238,,1,00000008,3483053.213,7706.239918,,,,
3166,1909,CA,USF,BDF, ,00000000,,,14,,34.24248123,,1,00000000,202782.257,1751.064056,,,,
3442,1909,CA,USF,TNF, ,00000000,,,14, ,288.6513977,,1,00000007,1961896.919,7167.799945,,,,
3467,1909,CA,USF,BDF, ,00000000,,,14,,10.37126541,,1,00000000,61447.42992,959.1035794,,,,
3540,1909,CA,USF,TNF, ,00000000,,,14, ,654.644104,,1,00000006,4450418.601,10522.15113,,,,
3541,1909,CA,USF,TNF, ,00000000,,,14, ,217.8575134,,1,00000005,1480969.704,5410.528571,,,,
4397,1909,CA,USF,SRF,N/A,00000000,1909/05/03 00:00:00+00,,14,,59.7389679,,1,00000001,435410.5889,2342.112048,,,,
4398,1909,CA,USF,SRF,N/A,00000000,1909/07/19 00:00:00+00,,14,,4.97854996,,1,00000002,36299.83469,676.2545039,,,,
4882,1909,CA,CCO,LAC,SHOEMAKER,00000000,1909/08/14 00:00:00+00,,14,,450.534729,,1,00000000,2681053.132,8722.105637,,,,
4883,1909,CA,CCO,VNC,HORN CANYON,00000000,1909/09/01 00:00:00+00,,14,,3174.514648,,1,00000000,18952916.34,21917.4339,,,,
4884,1909,CA,USF,BDF, ,00000000,,,14,,14.92882538,,1,00000000,88318.67988,1122.330417,,,,
8209,1909,CA,USF,TNF, ,00000000,,,14, ,896.2272949,,1,00000009,6020429.092,11309.72999,,,,
16191,1909,CA,USF,STF, ,,,,14,20090305,509.6057434,8,1,00000192,3304579.04,8059.991465,,,,
16192,1909,CA,USF,STF, ,,,,14,20090305,14412.875,8,1,00000235,93291539.62,57381.754,,,,
16193,1909,CA,USF,STF, ,,,,14,20090305,9730.191406,8,1,00000188,63083200.78,58614.99203,,,,
1255,1910,CA,USF,SQF, ,00000000,,,14,,842.7866821,,1,00000001,5244445.165,9030.390799,,,,
2510,1910,CA,USF,SRF,ULLATHORNE 2,00000000,1910/09/24 00:00:00+00,,4,,79.66117859,,1,00200024,571753.9042,2683.878888,,,,
2511,1910,CA,USF,SRF,BULL CREEK,00000000,1910/08/05 00:00:00+00,,4,,56.8972168,,1,00200015,406773.2818,2844.066729,,,,
2557,1910,CA,USF,SQF, ,00000000,,,14,,597.7493286,,1,00000001,3781236.022,8205.908576,,,,
2558,1910,CA,USF,SRF,BLUFF CREEK,00000000,1910/07/24 00:00:00+00,,4,,298.7165527,,1,00200013,2152285.203,5207.248733,,,,
2559,1910,CA,USF,SRF,CRAWFORD CREEK 2,00000000,1910/08/07 00:00:00+00,,7,,497.8850708,,1,00200016,3573081.666,6709.343273,,,,
2560,1910,CA,USF,SRF,MILL CREEK,00000000,1910/08/15 00:00:00+00,,4,,398.2931519,,1,00200017,2846480.897,5988.423133,,,,
2561,1910,CA,USF,SRF,HOPKINS CREEK,00000000,1910/08/29 00:00:00+00,,9,,497.8733215,,1,00200018,3563794.091,6700.614646,,,,
2562,1910,CA,USF,SRF,ULLATHORNE PEAK,00000000,1910/09/01 00:00:00+00,,14,,159.3288727,,1,00200019,1142345.44,3793.648246,,,,
2563,1910,CA,USF,TNF, ,00000000,,,14, ,4411.619141,,1,00000011,29868837.86,23744.4358,,,,
2564,1910,CA,USF,TNF, ,00000000,,,14, ,113.581398,,1,00000013,768855.8185,3974.418019,,,,
2565,1910,CA,USF,SRF,BEE LAKE,00000000,1910/09/08 00:00:00+00,,14,,298.7190552,,1,00200021,2142908.734,5195.893328,,,,
2566,1910,CA,USF,SRF,RED CAP,00000000,1910/09/10 00:00:00+00,,5,,497.8814392,,1,00200022,3562692.331,6699.580888,,,,
2567,1910,CA,USF,SRF,MILL CREEK,00000000,1910/09/12 00:00:00+00,,14,,597.4611206,,1,00200023,4271064.703,7335.444402,,,,
2640,1910,CA,USF,TNF, ,00000000,,,14, ,2253.788818,,1,00000020,15185037.31,17500.72935,,,,
2641,1910,CA,USF,TNF, ,00000000,,,14, ,239.0063934,,1,00000017,1610366.049,5623.4883,,,,
2642,1910,CA,USF,TNF, ,00000000,,,14, ,387.7630005,,1,00000021,2604476.306,6555.742129,,,,
3468,1910,CA,CCO,LAC, ,00000000,,,14,,103.3103409,,1,00000000,613174.3397,2884.25025,,,,
3469,1910,CA,CCO,LAC, ,00000000,,,14,,106.3393478,,1,00000000,629611.1582,4098.446937,,,,
3470,1910,CA,CCO,LAC, ,00000000,,,14,,105.5333328,,1,00000000,627338.1384,3001.02515,,,,
3471,1910,CA,CCO,LAC, ,00000000,,,14,,54.2220192,,1,00000000,322503.7687,2253.777461,,,,
3472,1910,CA,CCO,VNC,COYOTE CREEK,00000000,1910/07/01 00:00:00+00,,14,,11226.82422,,1,00000000,66930696.29,34885.62925,,,,
3473,1910,CA,USF,CNF, ,00000000,,,9,,850.140625,,1,00000008,4943129.73,10246.73283,,,,
3474,1910,CA,USF,BDF, ,00000000,,,14,,24.19031143,,1,00000000,142784.7301,1475.27467,,,,
3475,1910,CA,USF,BDF, ,00000000,,,14,,61.81471634,,1,00000000,366861.6002,2708.785969,,,,
3476,1910,CA,USF,TNF, ,00000000,,,14, ,943.5782471,,1,00000007,6408499.683,11177.08185,,,,
3477,1910,CA,USF,SQF, ,00000000,,,9,,981.2423706,,1,00000003,6006806.35,16806.25471,,,,
3478,1910,CA,USF,SQF, ,00000000,,,9,,27.57645226,,1,00000005,171808.8757,1568.685314,,,,
3479,1910,CA,USF,SQF, ,00000000,,,9,,95.74308014,,1,00000001,584992.3593,3528.145385,,,,
3480,1910,CA,USF,CNF, ,00000000,,,9,,517.5699463,,1,00000003,2989212.069,7761.532198,,,,
3481,1910,CA,USF,CNF, ,00000000,,,9,,520.2088623,,1,00000009,2997277.634,7300.266187,,,,
3482,1910,CA,USF,TNF, ,00000000,,,14, ,773.0079956,,1,00000003,5285906.623,9959.725448,,,,
3483,1910,CA,USF,TNF, ,00000000,,,14, ,312.2006836,,1,00000004,2124290.184,5823.202886,,,,
3484,1910,CA,USF,TNF, ,00000000,,,14, ,897.4058838,,1,00000022,6102325.545,13662.56675,,,,
3485,1910,CA,USF,TNF, ,00000000,,,14, ,722.3986816,,1,00000005,4911990.22,8745.170012,,,,
3486,1910,CA,USF,TNF, ,00000000,,,14, ,187.2357483,,1,00000006,1272100.572,4688.856168,,,,
3487,1910,CA,USF,TNF, ,00000000,,,14, ,277.9164734,,1,00000010,1887648.291,5488.683548,,,,
4169,1910,CA,USF,TNF, ,00000000,,,14, ,2851.977539,,1,00000012,19279088.78,22947.1714,,,,
4170,1910,CA,USF,TNF, ,00000000,,,14, ,485.04422,,1,00000018,3275673.305,7252.177086,,,,
4399,1910,CA,CCO,LAC, ,00000000,1910/10/24 00:00:00+00,,14,,81.20546722,,1,00000000,481204.0841,2835.348936,,,,
4400,1910,CA,CCO,LAC, ,00000000,,,14,,19.34588051,,1,00000000,114674.7817,1339.538849,,,,
4401,1910,CA,CCO,LAC, ,00000000,,,14,,488.2529297,,1,00000000,2894490.141,6454.375227,,,,
4402,1910,CA,CCO,LAC, ,00000000,,,14,,53.15908051,,1,00000000,315116.7091,2237.217776,,,,
4403,1910,CA,CCO,LAC, ,00000000,,,14,,27.33145142,,1,00000000,162006.2673,1445.823388,,,,
4481,1910,CA,USF,LNF, ,00000000,,,14,,18928.94141,,1,00000006,134164797.2,60407.85687,,,,
4482,1910,CA,USF,LNF, ,00000000,,,14,,9445.518555,,1,00000014,66430658.34,50314.09242,,,,
4483,1910,CA,USF,SQF, ,00000000,,,1,,328.5502014,,1,00000003,2043051.664,5545.990685,,,,
4484,1910,CA,USF,SQF, ,00000000,,,1,,2059.64502,,1,00000004,12803955.36,15646.92204,,,,
4485,1910,CA,USF,SQF, ,00000000,,,9,,26.69273376,,1,00000004,163124.7939,1723.117042,,,,
4885,1910,CA,USF,TNF, ,00000000,,,14, ,519.2299194,,1,00000008,3524341.344,9337.754995,,,,
4886,1910,CA,USF,CNF, ,00000000,,,9,,1314.68335,,1,00000004,7569602.184,15684.05125,,,,
4887,1910,CA,USF,CNF, ,00000000,,,9,,78.96289063,,1,00000011,454553.7621,3761.235613,,,,
4888,1910,CA,USF,CNF, ,00000000,,,9,,158.7472229,,1,00000001,913199.64,4116.412976,,,,
4889,1910,CA,USF,CNF, ,00000000,,,9,,168.6955261,,1,00000010,967760.9656,5221.530831,,,,
4890,1910,CA,USF,CNF, ,00000000,,,14,,1988.879028,,1,00000002,11384844.59,16525.26684,,,,
4891,1910,CA,USF,CNF, ,00000000,,,14,,203.33461,,1,00000005,1163831.718,6399.95434,,,,
4892,1910,CA,USF,CNF, ,00000000,,,9,,222.2575531,,1,00000006,1271560.997,6307.614376,,,,
4893,1910,CA,USF,CNF, ,00000000,,,14,,846.0055542,,1,00000007,4834873.559,13295.65957,,,,
4894,1910,CA,USF,MDF, ,00000000,,,1,,1428.763306,,1,00000002,10257550.02,13560.06296,,,,
4895,1910,CA,USF,MDF, ,00000000,,,9,,1675.892578,,1,00000003,12016312.49,17313.0791,,,,
4896,1910,CA,USF,MDF,WILLOWRANCH,00000000,1910/08/02 00:00:00+00,,9,,21.08651352,,1,00000006,153870.8342,1458.520188,,,,
4897,1910,CA,USF,MDF,SOUP,00000000,1910/07/21 00:00:00+00,,1,,19.39624023,,1,00000001,139226.9681,1453.976058,,,,
4898,1910,CA,USF,MDF,HAT MT.,00000000,1910/08/26 00:00:00+00,,9,,347.3707275,,1,00000009,2480159.163,8817.508974,,,,
5255,1910,CA,USF,TNF, ,00000000,,,14, ,185.321167,,1,00000014,1250934.25,4307.57042,,,,
5256,1910,CA,USF,TNF, ,00000000,,,14, ,1533.374634,,1,00000016,10337031.16,16749.92318,,,,
5257,1910,CA,USF,TNF, ,00000000,,,14, ,260.0143433,,1,00000015,1752881.801,5967.275745,,,,
5576,1910,CA,USF,TNF, ,00000000,,,14, ,214.9665222,,1,00000009,1460845.986,5470.254853,,,,
7276,1910,CA,USF,TNF, ,00000000,,,14, ,2860.789795,,1,00000002,19550178.24,20732.37504,,,,
8210,1910,CA,USF,TNF, ,00000000,,,14, ,770.3933106,,1,00000019,5199674.228,10724.01847,,,,
10232,1910,CA,USF,TNF, ,00000000,,,14, ,2989.313965,,1,00000001,20466873.67,22739.26655,,,,
10625,1910,CA,USF,TNF, ,00000000,,,14, ,946.6161499,,1,00000007,6429137.936,11290.64511,,,,
10919,1910,CA,USF,SQF, ,00000000,,,9,,6.09591389,,1,00000002,37668.66826,735.4062538,,,,
10922,1910,CA,USF,SQF, ,00000000,,,9,,2046.377686,,1,00000002,12524119.65,19649.15751,,,,
12048,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Tujunga, 2N 13W-17, bet.Haines&Cooks Cyn-AFA 1906-1930 Cum map 1:1267*",445.9263001,,1,00000000,2648058.586,6144.544734,,,,
13179,1910,CA,USF,MDF,GLASS MOUNTAIN,00000000,1910/07/13 00:00:00+00,,1,,146967.5625,,1,00000002,1056180026,208458.8837,,,,
15911,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Tujunga, 2N 14W-1, NW Big Tujunga Canyon mouth-AFA 1906-1930 Cum map *",57.61149979,,1,00000000,342328.4182,2152.393819,,,,
15912,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Arroyo, 2N 12W-30, E side Arroyo Seco-AFA 1906-1930 Cum map 1:126720",39.56851578,,1,00000000,234850.9105,1777.581317,,,,
15913,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Arroyo, 2N 12W-4, Josephine Saddle area-AFA 1906-1930 Cum map 1:126720",45.8091507,,1,00000000,272202.8961,1948.671579,,,,
15914,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Arroyo, 2N 12W-9, Arroyo Seco jn Colby Canyon-AFA 1906-1930 Cum map 1*",44.57704544,,1,00000000,264796.1364,2188.299491,,,,
15917,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Baldy, 2N 9W-29,32,E side current San Gabriel Res-AFA 1906-1930 Cum m*",115.8924255,,1,00000000,687696.9631,3390.887851,,,,
15918,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Baldy, 2N 9W-28, S side E Fork, bet.Burro&Susanna-AFA 1906-1930 Cum m*",33.50133896,,1,00000000,198852.6815,1641.893204,,,,
15919,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Baldy, 1N 9W-28, S side E Fork, bet.Burro&Susanna-AFA 1906-1930 Cum m*",42.67880249,,1,00000000,253062.2713,1821.238813,,,,
15920,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Baldy, 1N 8W-26, San Antonio Reservoir area-AFA 1906-1930 Cum map 1:1*",129.0298462,,1,00000000,764383.4017,3360.701427,,,,
15923,1910,CA,USF,ANF, ,00000000,,,14," S Imsand,Baldy, 1N 8W-1,12,13,22,23,24, San Antonio Wash-AFA 1906-1930 Cum map*",1646.345703,,1,00000000,9749410.307,13990.88983,,,,
16114,1910,CA,USF,STF, ,,,,14,20090305,4019.056641,8,1,00000125,26150521.9,28970.66879,,,,
16115,1910,CA,USF,STF, ,,,,14,20090305,9000.84082,8,1,00000182,58387092.47,36088.5509,,,,
16116,1910,CA,USF,STF, ,,,,14,20090305,2815.818604,8,1,00000208,18244374.2,21322.71349,,,,
16117,1910,CA,USF,STF, ,,,,14,20090305,982.5289307,8,1,00000246,6360688.22,12794.47736,,,,
16118,1910,CA,USF,STF, ,,,,14,20090305,1555.031616,8,1,00000250,10066230.84,14662.77494,,,,
16119,1910,CA,USF,STF, ,,,,14,20090305,255.4726715,8,1,00000307,1666294.914,5442.201629,,,,
1200,1911,CA,USF,SNF, ,00000000,,,14,,308.2635803,,1,00000001,1990037.605,5751.990792,,,,
1201,1911,CA,USF,SNF, ,00000000,,,1,,419.3954163,,1,00000002,2706329.796,7155.110082,,,,
1434,1911,CA,USF,SNF, ,00000000,,,14,,104.6899872,,1,00000026,674747.5313,3649.903844,,,,
1435,1911,CA,USF,SNF, ,00000000,,,14,,161.9089966,,1,00000027,1042625.359,4249.599457,,,,
1436,1911,CA,USF,SNF, ,00000000,,,14,,113.5607681,,1,00000028,726998.1875,3484.513601,,,,
1437,1911,CA,USF,SNF, ,00000000,,,14,,104.4485855,,1,00000029,667721.6836,3390.422303,,,,
1438,1911,CA,USF,SNF, ,00000000,,,14,,11238.7666,,1,00000008,71797183.83,45135.50504,,,,
1439,1911,CA,USF,KNF, ,00000000,,,14,,1227.320313,,1,00000238,8863122.004,12645.32762,,,,
1440,1911,CA,USF,KNF, ,00000000,,,14,,1289.181152,,1,00000301,9227735.872,11191.37777,,,,
1441,1911,CA,USF,LNF, ,00000000,,,14,,135.2428436,,1,00000001,962304.3011,4292.875766,,,,
1442,1911,CA,USF,LNF, ,00000000,,,14,,170.1037598,,1,00000002,1209680.808,5219.133396,,,,
1443,1911,CA,USF,LNF, ,00000000,,,14,,280.221283,,1,00000003,1992456.308,6886.508271,,,,
1444,1911,CA,USF,LNF, ,00000000,,,14,,370.3730774,,1,00000008,2628805.69,7387.722816,,,,
1445,1911,CA,USF,LNF, ,00000000,,,14,,1155.400391,,1,00000009,8167677.3,12326.36115,,,,
1446,1911,CA,USF,LNF, ,00000000,,,14,,247.3525848,,1,00000010,1747650.389,5175.979839,,,,
1447,1911,CA,USF,LNF, ,00000000,,,14,,229.5350037,,1,00000011,1620935.084,5199.640379,,,,
1448,1911,CA,USF,LNF, ,00000000,,,14,,97.34815216,,1,00000012,686818.4242,3485.824104,,,,
1449,1911,CA,USF,LNF, ,00000000,,,14,,169.4858398,,1,00000013,1194267.296,4658.495019,,,,
1450,1911,CA,USF,LNF, ,00000000,,,14,,113.6740646,,1,00000015,799665.8405,3958.802201,,,,
1451,1911,CA,USF,LNF, ,00000000,,,14,,113.5507813,,1,00000016,797780.1019,3943.395391,,,,
1452,1911,CA,USF,LNF, ,00000000,,,14,,1457.57373,,1,00000017,10224864.15,13208.07604,,,,
1453,1911,CA,USF,LNF, ,00000000,,,14,,181.8362885,,1,00000018,1275685.246,4922.25203,,,,
1454,1911,CA,USF,LNF, ,00000000,,,14,,200.7339783,,1,00000019,1400822.023,5502.220199,,,,
1455,1911,CA,USF,LNF, ,00000000,,,14,,583.5289917,,1,00000020,4070702.343,8486.249023,,,,
2076,1911,CA,USF,TNF, ,00000000,,,14, ,425.8173523,,1,00000006,2877375.709,7824.460313,,,,
2342,1911,CA,USF,SNF, ,00000000,,,14,,39.42442322,,1,00000021,252054.6259,1986.702008,,,,
2343,1911,CA,USF,SNF, ,00000000,,,14,,43.32544708,,1,00000022,276851.0375,2081.680193,,,,
2344,1911,CA,USF,SNF, ,00000000,,,14,,95.56167603,,1,00000023,609768.1888,2946.872991,,,,
2345,1911,CA,USF,SNF, ,00000000,,,1,,42.61403656,,1,00000024,271923.1263,2011.094145,,,,
2346,1911,CA,USF,SNF, ,00000000,,,14,,103.0648499,,1,00000025,664397.9233,3527.656777,,,,
2347,1911,CA,USF,LNF, ,00000000,,,14,,703.3411255,,1,00000021,4870052.919,10425.31986,,,,
2348,1911,CA,USF,LNF, ,00000000,,,14,,169.5704804,,1,00000022,1174307.665,5165.877988,,,,
2349,1911,CA,USF,LNF, ,00000000,,,14,,1252.616577,,1,00000023,8664235.195,13547.01139,,,,
2512,1911,CA,USF,BDF, ,00000000,,,14,,80.51421356,,1,00000000,474707.4184,2522.745768,,,,
2513,1911,CA,USF,BDF, ,00000000,,,14,,39.77963257,,1,00000000,235569.9843,1826.573383,,,,
2514,1911,CA,CCO,LAC, ,00000000,,,14,,193.4285126,,1,00000000,1154183.291,4717.646205,,,,
2515,1911,CA,CCO,LAC, ,00000000,,,14,,514.545105,,1,00000000,3072265.043,6376.289028,,,,
2516,1911,CA,CCO,LAC, ,00000000,,,14,,281.6094971,,1,00000000,1679993.924,4869.826438,,,,
2517,1911,CA,CCO,LAC, ,00000000,,,14,,237.7940521,,1,00000000,1418152.411,4399.433574,,,,
2518,1911,CA,CCO,LAC, ,00000000,,,14,,245.852478,,1,00000000,1470759.438,4615.085493,,,,
2519,1911,CA,USF,SRF,BLUFF CREEK,00000000,1911/08/30 00:00:00+00,,7,,1372.695923,,1,00200012,9844649.996,12441.93943,,,,
2804,1911,CA,USF,SRF, ,00000000,1911/08/17 00:00:00+00,,14,,9.95746326,,1,00301002,71199.54282,947.1034441,,,,
2805,1911,CA,USF,SRF, ,00000000,1911/09/13 00:00:00+00,,14,,3.48528624,,1,00400769,24192.40531,552.0748423,,,,
2806,1911,CA,USF,SRF, ,00000000,1911/11/28 00:00:00+00,,14,,4.48114252,,1,00400773,31089.74648,625.845335,,,,
2807,1911,CA,USF,SRF, ,00000000,1911/10/17 00:00:00+00,,14,,9.95801926,,1,00400824,69426.30258,935.2343609,,,,
2808,1911,CA,USF,SRF, ,00000000,1911/08/15 00:00:00+00,,14,,44.80968857,,1,00400850,311189.3087,1980.025387,,,,
2871,1911,CA,USF,CNF, ,00000000,,,14,,405.4641419,,1,00000036,2344579.489,6159.895192,,,,
2872,1911,CA,USF,CNF, ,00000000,,,14,,542.395752,,1,00000027,3135411.819,6904.242475,,,,
2873,1911,CA,USF,CNF, ,00000000,,,9,,119.055275,,1,00000020,688210.4054,3454.892582,,,,
2874,1911,CA,USF,CNF, ,00000000,,,9,,1263.105957,,1,00000015,7298441.319,17765.39959,,,,
2875,1911,CA,USF,CNF, ,00000000,,,14,,995.7548828,,1,00000030,5727794.726,10969.75469,,,,
2876,1911,CA,USF,CNF, ,00000000,,,9,,10394.00781,,1,00000032,59545813.92,47797.23642,,,,
2877,1911,CA,USF,CNF, ,00000000,,,9,,111.3465042,,1,00000021,637808.4661,3374.728395,,,,
2878,1911,CA,USF,CNF, ,00000000,,,14,,350.3345337,,1,00000037,2005480.917,6026.886339,,,,
2879,1911,CA,USF,CNF, ,00000000,,,9,,145.532196,,1,00000013,832577.3676,4482.160633,,,,
2880,1911,CA,USF,CNF, ,00000000,,,9,,421.4886475,,1,00000014,2410463.67,9400.700108,,,,
